,ClientMacAddr,Trust,Standardized_Trust
1070,24:46:c8:0d:0a:e3,0.03079686186243329,-0.5160403366605244
1071,24:46:c8:0d:0b:53,0.05230186,-0.12197684967179324
1072,24:46:c8:0d:19:72,0.052301860000000006,-0.12197684967179312
1073,24:46:c8:0d:c7:ce,0.075304398,0.29952796869116416
1074,24:46:c8:0d:eb:f6,0.049828123,-0.16730628526984448
1075,24:46:c8:0e:4d:1d,0.033507887,-0.4663627681162417
1076,24:46:c8:0e:78:f8,0.023227423,-0.6547448114806271
1077,24:46:c8:0f:12:e7,0.041218235,-0.3250762355929527
1078,24:46:c8:0f:c8:9e,0.05230186,-0.12197684967179324
1079,24:46:c8:0f:f8:41,0.022466319153168293,-0.6686914872219799
1080,24:46:c8:10:37:56,0.03125043406571802,-0.5077289551442753
1081,24:46:c8:10:38:f8,0.02679794234743748,-0.5893176351836872
1082,24:46:c8:10:4d:29,0.028945931,-0.5499573016916152
1083,24:46:c8:10:56:f6,0.02913869,-0.5464251328812506
1084,24:46:c8:10:b7:f5,0.05230186,-0.12197684967179324
1085,24:46:c8:10:c1:dd,0.05230186,-0.12197684967179324
1086,24:46:c8:10:db:b4,0.04428741873988122,-0.26883567053873225
1087,24:46:c8:10:dc:be,0.019009626644631357,-0.7320328692880571
1088,24:46:c8:11:5a:21,0.03786845725170647,-0.38645848225420115
1089,24:46:c8:11:de:a2,0.03755582,-0.3921873330442327
1090,24:46:c8:12:1d:5c,0.03755582,-0.3921873330442327
1091,24:46:c8:12:47:3e,0.045330421,-0.24972341091748868
1092,24:46:c8:12:69:1b,0.069296752,0.18944221484874274
1093,24:46:c8:12:e6:78,0.04317364199372028,-0.28924482126320683
1094,24:46:c8:12:f4:e4,0.03783851091660759,-0.3870072271160286
1095,24:46:c8:13:87:cc,0.02669708,-0.5911658645154373
1096,24:46:c8:13:a3:93,0.030455874,-0.5222886918211123
1097,24:46:c8:14:47:a5,0.1047001,0.8381828785172725
1098,24:46:c8:14:5c:5c,0.03798996343088102,-0.3842319696848948
1099,24:46:c8:14:89:6d,0.0,-1.0803704842935393
1100,24:46:c8:15:7b:79,0.075304398,0.29952796869116416
1101,24:46:c8:15:7e:8b,0.231824461,3.1676445532599478
1102,24:46:c8:16:0c:14,0.033058117,-0.47460447701615127
1103,24:46:c8:16:ca:ce,0.031259036,-0.5075713309400639
1104,24:46:c8:16:e4:1b,0.011758281,-0.8649085166982412
1105,24:46:c8:17:4a:43,0.030455874,-0.5222886918211123
1106,24:46:c8:17:86:87,0.041218235,-0.3250762355929527
1107,24:46:c8:17:88:90,0.022552768,-0.6671073748304914
1108,24:46:c8:17:bc:4b,0.030940809423339582,-0.5134026020542998
1109,24:46:c8:18:bb:c3,0.00642529,-0.9626317071907985
1110,24:46:c8:18:ee:8d,0.0035981619999999994,-1.0144367764457143
1111,24:46:c8:19:51:be,0.020111158,-0.711848106464678
1112,24:46:c8:19:83:64,0.025615646444072486,-0.6109823497468858
1113,24:46:c8:19:b2:4a,0.032865358,-0.4781366458265158
1114,24:46:c8:19:bd:65,0.03755582,-0.3921873330442327
1115,24:46:c8:19:ed:75,0.041378867,-0.32213277074645275
1116,24:46:c8:1a:50:63,0.020143284,-0.7112594208250879
1117,24:46:c8:1a:7a:d5,0.004943310432663277,-0.9897879074478257
1118,24:46:c8:1a:88:eb,0.015677707,-0.7930878791574163
1119,24:46:c8:1a:9c:54,0.026215182999999996,-0.5999962773792116
1120,24:46:c8:1a:a3:76,0.029138689999999995,-0.5464251328812507
1121,24:46:c8:1a:f6:01,0.033058117,-0.47460447701615127
1122,24:46:c8:1a:f6:bf,0.032634060287227096,-0.48237500858501275
1123,24:46:c8:1b:10:28,0.05230186,-0.12197684967179324
1124,24:46:c8:1b:30:f5,0.033058117,-0.47460447701615127
1125,24:46:c8:1b:31:f9,0.03755582,-0.3921873330442327
1126,24:46:c8:1b:4d:74,0.0770071,0.3307287473720317
1127,24:46:c8:1b:c3:c3,0.0356032251448852,-0.42796721697450185
1128,24:46:c8:1b:e1:f5,0.037587946,-0.39159864740464245
1129,24:46:c8:1b:ff:a9,0.015388569,-0.7983861232108259
1130,24:46:c8:1c:0c:c7,0.04114832025319079,-0.32635737259856085
1131,24:46:c8:1c:32:7c,0.020111158,-0.711848106464678
1132,24:46:c8:1c:56:7c,0.031259036,-0.5075713309400639
1133,24:46:c8:1c:9c:da,0.024737366,-0.6270762016101242
1134,24:46:c8:1c:b1:d8,0.037587946,-0.39159864740464245
1135,24:46:c8:1c:d2:a3,0.023227423,-0.6547448114806271
1136,24:46:c8:1c:e6:31,0.03278715580192696,-0.4795696443632147
1137,24:46:c8:1d:6c:ef,0.06261445,0.06699387933218245
1138,24:46:c8:1d:a8:7d,0.044944902999999994,-0.2567877485382179
1139,24:46:c8:1e:12:15,0.028399782,-0.5599650858345698
1140,24:46:c8:1e:29:b7,0.031262954273729,-0.507499531417053
1141,24:46:c8:1e:a4:88,0.015677707,-0.7930878791574163
1142,24:46:c8:1e:ad:ce,0.03203007,-0.49344269234715443
1143,24:46:c8:1e:f8:45,0.041218235,-0.3250762355929527
1144,24:46:c8:1f:3b:e7,0.038166222,-0.38100215929782316
1145,24:46:c8:1f:c8:5e,0.031259036,-0.5075713309400639
1146,24:46:c8:1f:cc:2b,0.038326854,-0.37805869445132323
1147,24:46:c8:1f:dd:3c,0.03150690384820283,-0.5030293324729924
1148,24:46:c8:1f:f1:7b,0.05230186,-0.12197684967179324
1149,24:46:c8:1f:fc:3e,0.045330421,-0.24972341091748868
1150,24:46:c8:20:20:99,0.019469155410741047,-0.7236123380800826
1151,24:46:c8:20:44:ee,0.020143284,-0.7112594208250879
1152,24:46:c8:20:64:22,0.030634405969650325,-0.5190172230188678
1153,24:46:c8:20:79:64,0.0269034509085013,-0.5873842673584958
1154,24:46:c8:21:1b:88,0.05230186,-0.12197684967179324
1155,24:46:c8:21:68:02,0.029492080999999996,-0.5399494992243862
1156,24:46:c8:21:87:66,0.015388569,-0.7983861232108259
1157,24:46:c8:21:fb:94,0.031045259234086423,-0.511488635060445
1158,24:46:c8:21:ff:11,0.010184085,-0.893754516172199
1159,24:46:c8:22:88:3f,0.020140974700233343,-0.7113017370676995
1160,24:46:c8:22:c0:94,0.037491567,-0.3933647226476874
1161,24:46:c8:23:17:1c,0.015677707,-0.7930878791574163
1162,24:46:c8:23:66:f9,0.06192446269451524,0.05435036260932767
1163,24:46:c8:23:a1:47,0.012015292,-0.8601989766086963
1164,24:46:c8:23:d3:f3,0.05230186,-0.12197684967179324
1165,24:46:c8:24:49:98,0.083496643,0.4496449140782274
1166,24:46:c8:24:5d:30,0.03779496923463809,-0.38780509684456765
1167,24:46:c8:24:72:36,0.03203007,-0.49344269234715443
1168,24:46:c8:24:83:29,0.033058117,-0.47460447701615127
1169,24:46:c8:24:aa:d0,0.154110579,1.7435940542806478
1170,24:46:c8:24:c0:fa,0.05230186,-0.12197684967179324
1171,24:46:c8:24:ca:66,0.030066007521686238,-0.5294327121517144
1172,24:46:c8:24:eb:f0,0.0770071,0.3307287473720317
1173,24:46:c8:24:f8:a7,0.010788550775526486,-0.8826781194319822
1174,24:46:c8:25:2e:f0,0.03755582,-0.3921873330442327
1175,24:46:c8:25:da:5b,0.012818453,-0.8454816340519222
1176,24:46:c8:25:f5:fc,0.026697080000000005,-0.5911658645154372
1177,24:46:c8:25:f8:86,0.006521669,-0.9608656319477534
1178,24:46:c8:26:23:27,0.033058117,-0.47460447701615127
1179,24:46:c8:26:73:f9,0.03755582,-0.3921873330442327
1180,24:46:c8:26:81:cc,0.033058117,-0.47460447701615127
1181,24:46:c8:26:ca:91,0.018633341,-0.7389280306955909
1182,24:46:c8:26:cd:db,0.041218235,-0.3250762355929527
1183,24:46:c8:27:10:93,0.006489543,-0.9614543175873437
1184,24:46:c8:27:1f:fd,0.032638762265494205,-0.4822888482449918
1185,24:46:c8:27:c9:36,0.037814870026396455,-0.38744042927547645
1186,24:46:c8:27:fb:fe,0.041218235,-0.3250762355929527
1187,24:46:c8:28:79:4a,0.015677707,-0.7930878791574163
1188,24:46:c8:28:96:65,0.026311562,-0.5982302021361664
1189,24:46:c8:28:c5:8b,0.029492080999999996,-0.5399494992243862
1190,24:46:c8:28:fb:21,0.06261445,0.06699387933218245
1191,24:46:c8:28:fe:44,0.031259036,-0.5075713309400639
1192,24:46:c8:29:02:ed,0.020882192,-0.6977194678717686
1193,24:46:c8:29:4c:85,0.009732125599088592,-0.9020363442551955
1194,24:46:c8:29:87:e8,0.008742254679687193,-0.920175010609537
1195,24:46:c8:29:8d:df,0.0770071,0.3307287473720317
1196,24:46:c8:29:a0:07,0.041571626,-0.3186006019360882
1197,24:46:c8:2a:33:54,0.049828123,-0.16730628526984448
1198,24:46:c8:2a:5d:8a,0.05230186,-0.12197684967179324
1199,24:46:c8:2a:7d:88,0.029492080999999996,-0.5399494992243862
1200,24:46:c8:2a:cc:1e,0.024030584,-0.6400274689238531
1201,24:46:c8:2a:df:07,0.020207537,-0.710082031221633
1202,24:46:c8:2a:e7:fb,0.075304398,0.29952796869116416
1203,24:46:c8:2b:00:83,0.037491567,-0.3933647226476874
1204,24:46:c8:2b:a6:f0,0.030954911582845645,-0.5131441902137833
1205,24:46:c8:2b:c3:51,0.072927041,0.2559646266604324
1206,24:46:c8:2b:f5:24,0.077521123,0.3401478458753961
1207,24:46:c8:2c:21:e5,0.03203007,-0.49344269234715443
1208,24:46:c8:2c:2e:e3,0.038101969,-0.38217954890127803
1209,24:46:c8:2c:55:6d,0.05230186,-0.12197684967179324
1210,24:46:c8:2c:6a:93,0.044944903,-0.2567877485382178
1211,24:46:c8:2c:70:4f,0.061664128576125334,0.04957992878652009
1212,24:46:c8:2c:b3:ed,0.015806213,-0.7907330999505066
1213,24:46:c8:2c:de:29,0.022709965044883772,-0.664226853044116
1214,24:46:c8:2c:e6:f2,0.049185594,-0.1790801629801186
1215,24:46:c8:2d:43:63,0.035981624,-0.4210333325181905
1216,24:46:c8:2d:9b:03,0.038134096,-0.3815908449374134
1217,24:46:c8:2d:c1:29,0.030936463001794576,-0.5134822470753777
1218,24:46:c8:2e:27:d3,0.027275356,-0.580569376408618
1219,24:46:c8:2e:87:5b,0.031259036,-0.5075713309400639
1220,24:46:c8:2e:ef:12,0.031259036,-0.5075713309400639
1221,24:46:c8:2e:f0:dc,0.035981624,-0.4210333325181905
1222,24:46:c8:2f:34:7d,0.037587946,-0.39159864740464245
1223,24:46:c8:2f:75:12,0.031259036,-0.5075713309400639
1224,24:46:c8:30:02:0f,0.03250564053959411,-0.4847282072798811
1225,24:46:c8:30:0b:67,0.030455873999999997,-0.5222886918211123
1226,24:46:c8:30:57:8c,0.031259036,-0.5075713309400639
1227,24:46:c8:30:64:49,0.03755582,-0.3921873330442327
1228,24:46:c8:30:65:e0,0.030455874,-0.5222886918211123
1229,24:46:c8:30:9b:4e,0.037587946,-0.39159864740464245
1230,24:46:c8:30:af:13,0.035981624,-0.4210333325181905
1231,24:46:c8:31:1f:9d,0.04005267972787179,-0.34643419023562677
1232,24:46:c8:31:61:d7,0.040412375562538586,-0.339843025058239
1233,24:46:c8:31:72:2b,0.020650150422544703,-0.7019714614108273
1234,24:46:c8:31:91:97,0.05230186,-0.12197684967179324
1235,24:46:c8:31:aa:05,0.03390377832616851,-0.4591083468202904
1236,24:46:c8:31:af:bc,0.045330421,-0.24972341091748868
1237,24:46:c8:32:04:2f,0.03783232559803303,-0.3871205685908817
1238,24:46:c8:32:1b:cb,0.052301860000000006,-0.12197684967179312
1239,24:46:c8:32:30:82,0.019886272,-0.7159689792389073
1240,24:46:c8:32:4b:19,0.03203007,-0.49344269234715443
1241,24:46:c8:32:6c:29,0.03223925793310487,-0.4896094752583666
1242,24:46:c8:32:95:52,0.041957143,-0.31153628263963346
1243,24:46:c8:32:96:31,0.038101969,-0.38217954890127803
1244,24:46:c8:32:af:9c,0.05230186,-0.12197684967179324
1245,24:46:c8:32:b5:2e,0.030455874,-0.5222886918211123
1246,24:46:c8:32:e8:81,0.019886272,-0.7159689792389073
1247,24:46:c8:33:14:35,0.05230185999999999,-0.12197684967179337
1248,24:46:c8:33:48:ad,0.03203007,-0.49344269234715443
1249,24:46:c8:33:62:11,0.03312095669447552,-0.47345298521094753
1250,24:46:c8:33:81:0c,0.05647829900000001,-0.04544663539287427
1251,24:46:c8:33:a9:9f,0.03755582,-0.3921873330442327
1252,24:46:c8:34:4b:0c,0.15678396390073965,1.7925818927965778
1253,24:46:c8:34:b0:60,0.05230186,-0.12197684967179324
1254,24:46:c8:34:f9:83,0.05647829900000001,-0.04544663539287427
1255,24:46:c8:35:08:26,0.045330421,-0.24972341091748868
1256,24:46:c8:35:30:b3,0.035981624,-0.4210333325181905
1257,24:46:c8:35:49:89,0.05230186,-0.12197684967179324
1258,24:46:c8:35:79:a2,0.044720018,-0.2609086029881726
1259,24:46:c8:35:cc:5f,0.04446107195908253,-0.2656536012984775
1260,24:46:c8:36:05:fd,0.040694028649248586,-0.3346819366098658
1261,24:46:c8:36:11:44,0.02216291302967183,-0.6742511842856078
1262,24:46:c8:36:2f:b5,0.06657258616199643,0.13952385250375854
1263,24:46:c8:36:82:b4,0.041218235,-0.3250762355929527
1264,24:46:c8:36:b4:39,0.033058117,-0.47460447701615127
1265,24:46:c8:36:bf:a6,0.027789379,-0.5711502779052536
1266,24:46:c8:36:c5:7b,0.030455874,-0.5222886918211123
1267,24:46:c8:36:d4:0f,0.03203007,-0.49344269234715443
1268,24:46:c8:37:53:3f,0.023677193,-0.6465031025807176
1269,24:46:c8:37:98:bf,0.037466278180887,-0.39382812190853594
1270,24:46:c8:37:9f:84,0.033058117,-0.47460447701615127
1271,24:46:c8:39:18:a7,0.044944902999999994,-0.2567877485382179
1272,24:46:c8:39:88:f2,0.036624153,-0.40925945480791637
1273,24:46:c8:39:e6:7e,0.052301860000000006,-0.12197684967179312
1274,24:46:c8:3a:2e:ed,0.03755582,-0.3921873330442327
1275,24:46:c8:3a:41:4f,0.037587946000000004,-0.39159864740464234
1276,24:46:c8:3a:d8:e5,0.02272141558201509,-0.6640170302596174
1277,24:46:c8:3b:0d:aa,0.030151162382104135,-0.527872311122351
1278,24:46:c8:3b:98:32,0.031259036,-0.5075713309400639
1279,24:46:c8:3b:9e:5d,0.0841244050116215,0.46114819744129304
1280,24:46:c8:3b:de:79,0.020111158,-0.711848106464678
1281,24:46:c8:3c:04:4e,0.026921965,-0.5870450100654825
1282,24:46:c8:3c:0b:59,0.034246795,-0.4528228151629226
1283,24:46:c8:3d:39:46,0.038134096,-0.3815908449374134
1284,24:46:c8:3d:56:f4,0.03203007,-0.49344269234715443
1285,24:46:c8:3d:64:79,0.041218235,-0.3250762355929527
1286,24:46:c8:3d:6d:a3,0.035306968,-0.43339591419232915
1287,24:46:c8:3d:fc:72,0.02289956612993832,-0.660752550733765
1288,24:46:c8:3e:12:87,0.030998503348492985,-0.5123454027381882
1289,24:46:c8:3e:1b:ed,0.075304398,0.29952796869116416
1290,24:46:c8:3e:da:07,0.030455874,-0.5222886918211123
1291,24:46:c8:3e:ff:56,0.231824461,3.1676445532599478
1292,24:46:c8:3f:06:78,0.027554245228808234,-0.575458933650858
1293,24:46:c8:3f:2b:08,0.083496643,0.4496449140782274
1294,24:46:c8:3f:d3:10,0.005847014,-0.9732281952976177
1295,24:46:c8:3f:e8:38,0.02913869,-0.5464251328812506
1296,24:46:c8:40:22:11,0.020112450144230395,-0.7118244288592273
1297,24:46:c8:40:2a:a8,0.052301860000000006,-0.12197684967179312
1298,24:46:c8:41:02:07,0.071288592,0.22594123758301976
1299,24:46:c8:41:11:30,0.015388569000000001,-0.7983861232108258
1300,24:46:c8:41:68:bc,0.03203007,-0.49344269234715443
1301,24:46:c8:41:bd:d1,0.030455874,-0.5222886918211123
1302,24:46:c8:41:c6:40,0.075304398,0.29952796869116416
1303,24:46:c8:41:f5:4c,0.008224371,-0.9296648532668859
1304,24:46:c8:42:6a:4d,0.1549355576618703,1.7587111896604466
1305,24:46:c8:42:6e:7a,0.03664005501131832,-0.40896806198890073
1306,24:46:c8:42:84:21,0.04468789199999999,-0.26149728862776295
1307,24:46:c8:42:ee:32,0.030455874,-0.5222886918211123
1308,24:46:c8:42:ef:c0,0.058052495,-0.0166006359189166
1309,24:46:c8:42:fd:d9,0.03268094018660997,-0.4815159684445616
1310,24:46:c8:43:0b:a9,0.005769434725066134,-0.97464977921978
1311,24:46:c8:43:3e:49,0.01972564,-0.7189124440854071
1312,24:46:c8:43:4b:60,0.041957143,-0.31153628263963346
1313,24:46:c8:43:51:f7,0.030433440025785213,-0.5226997781206573
1314,24:46:c8:43:e2:19,0.027789378999999996,-0.5711502779052537
1315,24:46:c8:43:e5:0d,0.154110579,1.7435940542806478
1316,24:46:c8:44:25:a1,0.009959199,-0.8978753889464282
1317,24:46:c8:44:2f:8f,0.020882192,-0.6977194678717686
1318,24:46:c8:44:5a:8c,0.015677707,-0.7930878791574163
1319,24:46:c8:44:90:13,0.029941851,-0.5317077903244767
1320,24:46:c8:44:af:3b,0.040061683,-0.3462692118065911
1321,24:46:c8:44:fc:f8,0.05230186,-0.12197684967179324
1322,24:46:c8:45:44:f2,0.03755582,-0.3921873330442327
1323,24:46:c8:45:61:9d,0.045330421,-0.24972341091748868
1324,24:46:c8:45:8e:48,0.069296752,0.18944221484874274
1325,24:46:c8:45:cb:b1,0.025412022,-0.6147136199359855
1326,24:46:c8:45:ce:0e,0.04103105289851432,-0.32850621178460243
1327,24:46:c8:46:00:57,0.03755582,-0.3921873330442327
1328,24:46:c8:46:1d:1b,0.03755582,-0.3921873330442327
1329,24:46:c8:46:68:b9,0.033058117,-0.47460447701615127
1330,24:46:c8:46:72:09,0.030230989,-0.526409546271067
1331,24:46:c8:46:8f:1a,0.020143284,-0.7112594208250879
1332,24:46:c8:46:9e:10,0.05230186,-0.12197684967179324
1333,24:46:c8:46:c3:8d,0.028046391,-0.5664407194914343
1334,24:46:c8:46:f8:65,0.0266007,-0.5929319580827567
1335,24:46:c8:47:21:0d,0.03085064930615501,-0.5150547207821318
1336,24:46:c8:47:7b:f8,0.05230186,-0.12197684967179324
1337,24:46:c8:48:2e:a4,0.022745526,-0.6635752243444013
1338,24:46:c8:48:be:a8,0.037491567,-0.3933647226476874
1339,24:46:c8:49:4f:84,0.028849552,-0.5517233769346602
1340,24:46:c8:49:9e:f7,0.024598289147304536,-0.6296246840225385
1341,24:46:c8:49:c0:54,0.02574684949712301,-0.6085781489997888
1342,24:46:c8:49:cd:98,0.03273734788370039,-0.4804823383244257
1343,24:46:c8:49:ed:b7,0.033058117,-0.47460447701615127
1344,24:46:c8:4a:01:34,0.03203007,-0.49344269234715443
1345,24:46:c8:4a:42:a7,0.038134096,-0.3815908449374134
1346,24:46:c8:4a:5c:62,0.026921965,-0.5870450100654825
1347,24:46:c8:4a:73:5f,0.035339095,-0.43280721022846447
1348,24:46:c8:4a:97:46,0.05389428203664037,-0.09279687130109034
1349,24:46:c8:4b:19:3b,0.033058117,-0.47460447701615127
1350,24:46:c8:4b:67:7a,0.022552768,-0.6671073748304914
1351,24:46:c8:4b:b9:d9,0.038101969,-0.38217954890127803
1352,24:46:c8:4b:d6:78,0.05230186,-0.12197684967179324
1353,24:46:c8:4c:d3:3c,0.030230989,-0.526409546271067
1354,24:46:c8:4d:68:40,0.05230186,-0.12197684967179324
1355,24:46:c8:4d:81:92,0.031259036,-0.5075713309400639
1356,24:46:c8:4d:b2:97,0.04213705501683852,-0.30823952547401834
1357,24:46:c8:4d:fd:77,0.014713914000000002,-0.8107486865606902
1358,24:46:c8:4e:01:ba,0.012015292,-0.8601989766086963
1359,24:46:c8:4e:60:78,0.040362213776262645,-0.34076220339469043
1360,24:46:c8:4e:68:60,0.031260624452481116,-0.5075422237009178
1361,24:46:c8:4e:a5:f0,0.018601214,-0.7395167346594553
1362,24:46:c8:4e:bf:23,0.05230186,-0.12197684967179324
1363,24:46:c8:4e:c1:5d,0.05230185999999999,-0.12197684967179337
1364,24:46:c8:4e:e0:0d,0.038101969,-0.38217954890127803
1365,24:46:c8:4e:e8:d2,0.011918913,-0.8619650518517412
1366,24:46:c8:4f:17:60,0.030455874000000004,-0.5222886918211121
1367,24:46:c8:4f:66:ec,0.005803066817948991,-0.9740334955209224
1368,24:46:c8:4f:7d:bb,0.023869952,-0.6429709337703531
1369,24:46:c8:4f:88:1a,0.033058117,-0.47460447701615127
1370,24:46:c8:4f:a3:df,0.071288592,0.22594123758301976
1371,24:46:c8:50:2d:21,0.011918913,-0.8619650518517412
1372,24:46:c8:50:2e:f4,0.038101969,-0.38217954890127803
1373,24:46:c8:50:9b:fb,0.05230186,-0.12197684967179324
1374,24:46:c8:50:b6:5f,0.025669033000000004,-0.6100040798464403
1375,24:46:c8:50:b8:6f,0.030925949591641983,-0.5136748976879643
1376,24:46:c8:50:b8:a0,0.027275356,-0.580569376408618
1377,24:46:c8:50:bb:38,0.05230186,-0.12197684967179324
1378,24:46:c8:50:bc:6c,0.033165038127990154,-0.47264522492698385
1379,24:46:c8:50:fc:50,0.052301860000000006,-0.12197684967179312
1380,24:46:c8:51:09:b5,0.05230186,-0.12197684967179324
1381,24:46:c8:51:0b:64,0.027339609,-0.5793919868051631
1382,24:46:c8:51:22:fc,0.018633341,-0.7389280306955909
1383,24:46:c8:51:5c:21,0.03064333698986159,-0.5188535685537847
1384,24:46:c8:51:7c:d0,0.231824461,3.1676445532599478
1385,24:46:c8:51:c5:65,0.038101969,-0.38217954890127803
1386,24:46:c8:52:cc:67,0.025412022,-0.6147136199359855
1387,24:46:c8:53:29:9a,0.031259036,-0.5075713309400639
1388,24:46:c8:53:40:bf,0.030781351375711655,-0.5163245550753934
1389,24:46:c8:53:6a:a6,0.02913869,-0.5464251328812506
1390,24:46:c8:53:ba:11,0.040737362370561275,-0.33388787760946786
1391,24:46:c8:53:c8:a0,0.05230186,-0.12197684967179324
1392,24:46:c8:54:4c:45,0.03755582,-0.3921873330442327
1393,24:46:c8:54:5e:89,0.047964789,-0.2014505287972119
1394,24:46:c8:54:bd:b1,0.031259482622135314,-0.5075631469135002
1395,24:46:c8:54:f4:af,0.069296752,0.18944221484874274
1396,24:46:c8:55:9f:76,0.013653741,-0.8301755875312836
1397,24:46:c8:55:c4:5b,0.157740868,1.810116466092338
1398,24:46:c8:55:d3:d9,0.03203007,-0.49344269234715443
1399,24:46:c8:56:68:f1,0.029136397856273574,-0.5464671347518733
1400,24:46:c8:56:6e:ad,0.049828123,-0.16730628526984448
1401,24:46:c8:56:fa:c9,0.05230186,-0.12197684967179324
1402,24:46:c8:58:22:d6,0.072927041,0.2559646266604324
1403,24:46:c8:58:a6:3d,0.023034664,-0.6582769802909917
1404,24:46:c8:58:a8:92,0.03750854133950444,-0.39305368019273534
1405,24:46:c8:58:cc:2b,0.026921965,-0.5870450100654825
1406,24:46:c8:58:d2:81,0.020143284,-0.7112594208250879
1407,24:46:c8:58:e8:b6,0.049828123,-0.16730628526984448
1408,24:46:c8:59:07:61,0.071288592,0.22594123758301976
1409,24:46:c8:59:3b:55,0.038134096,-0.3815908449374134
1410,24:46:c8:59:40:6f,0.064959681,0.10996853572332409
1411,24:46:c8:59:81:4c,0.007742474,-0.9384952661306601
1412,24:46:c8:59:ae:88,0.04342639771679469,-0.28461325603572285
1413,24:46:c8:59:e8:59,0.03203007,-0.49344269234715443
1414,24:46:c8:59:ed:69,0.015747123145702518,-0.7918158786553066
1415,24:46:c8:5a:0a:33,0.02669708,-0.5911658645154373
1416,24:46:c8:5a:45:0f,0.022552768,-0.6671073748304914
1417,24:46:c8:5a:4d:87,0.03636327874525411,-0.41403978623752813
1418,24:46:c8:5a:b6:9c,0.038101969000000006,-0.3821795489012779
1419,24:46:c8:5a:dc:90,0.03766840507396554,-0.3901242932547875
1420,24:46:c8:5b:50:e6,0.052301860000000006,-0.12197684967179312
1421,24:46:c8:5b:5a:68,0.027725126,-0.5723276675087086
1422,24:46:c8:5b:5a:e4,0.011934762487556339,-0.8616746214925531
1423,24:46:c8:5b:9a:6b,0.03779465927423195,-0.387810776644105
1424,24:46:c8:5c:02:95,0.03203007,-0.49344269234715443
1425,24:46:c8:5c:55:8a,0.02595492887875188,-0.6047652453124412
1426,24:46:c8:5c:ae:e1,0.023836784404430978,-0.643578705892971
1427,24:46:c8:5c:c8:d8,0.044944903,-0.2567877485382178
1428,24:46:c8:5c:df:a4,0.031259036,-0.5075713309400639
1429,24:46:c8:5d:04:90,0.036624153,-0.40925945480791637
1430,24:46:c8:5d:06:b3,0.036624153,-0.40925945480791637
1431,24:46:c8:5d:2a:9d,0.041218235,-0.3250762355929527
1432,24:46:c8:5d:a5:01,0.038151847415725096,-0.381265563124559
1433,24:46:c8:5d:d7:d2,0.04434341293985729,-0.26780961745318616
1434,24:46:c8:5e:38:80,0.038134096,-0.3815908449374134
1435,24:46:c8:5e:b2:92,0.017669547,-0.7565888564231391
1436,24:46:c8:5e:b8:ca,0.049185594,-0.1790801629801186
1437,24:46:c8:5e:d6:1d,0.038101969,-0.38217954890127803
1438,24:46:c8:5f:1a:e6,0.04174217657459334,-0.31547538640701644
1439,24:46:c8:5f:8f:87,0.030939420322294388,-0.5134280563230306
1440,24:46:c8:5f:a0:80,0.03786078944503574,-0.38659898924773317
1441,24:46:c8:5f:df:2d,0.041378867,-0.32213277074645275
1442,24:46:c8:60:37:ee,0.071288592,0.22594123758301976
1443,24:46:c8:60:86:c2,0.006521669,-0.9608656319477534
1444,24:46:c8:60:bc:7e,0.02913869,-0.5464251328812506
1445,24:46:c8:61:43:2e,0.031259036,-0.5075713309400639
1446,24:46:c8:61:89:18,0.033058117,-0.47460447701615127
1447,24:46:c8:61:c4:2c,0.023849827371325873,-0.643339702988511
1448,24:46:c8:61:c8:f8,0.011918913,-0.8619650518517412
1449,24:46:c8:61:e4:1d,0.036977544,-0.4027838211510518
1450,24:46:c8:62:04:6f,0.03203007,-0.49344269234715443
1451,24:46:c8:62:3c:a4,0.10438759031217125,0.8324563652427406
1452,24:46:c8:62:47:2a,0.071288592,0.22594123758301976
1453,24:46:c8:62:a1:74,0.031259036,-0.5075713309400639
1454,24:46:c8:62:d4:1a,0.02404283300491535,-0.6398030147965751
1455,24:46:c8:62:d9:a4,0.03220113683851996,-0.490308016656225
1456,24:46:c8:62:e5:c3,0.103929065,0.8240542216000887
1457,24:46:c8:63:0d:0a,0.06612000561678899,0.13123064240223534
1458,24:46:c8:63:0e:cc,0.07128859199999998,0.2259412375830195
1459,24:46:c8:63:32:2d,0.038101969,-0.38217954890127803
1460,24:46:c8:63:44:8c,0.02424234970851472,-0.6361470159710965
1461,24:46:c8:63:5f:ab,0.02827557887320172,-0.5622410180121938
1462,24:46:c8:63:6c:cf,0.03805692537208668,-0.3830049406994358
1463,24:46:c8:63:9a:90,0.045330421,-0.24972341091748868
1464,24:46:c8:63:c6:05,0.044944903,-0.2567877485382178
1465,24:46:c8:64:8c:96,0.033058117,-0.47460447701615127
1466,24:46:c8:64:d4:f2,0.036706970531176754,-0.4077418836409466
1467,24:46:c8:64:ed:0a,0.04098438853199654,-0.3293613024416898
1468,24:46:c8:64:f0:ae,0.0,-1.0803704842935393
1469,24:46:c8:65:08:c7,0.031259036,-0.5075713309400639
1470,24:46:c8:65:55:55,0.033058117,-0.47460447701615127
1471,24:46:c8:65:79:11,0.036624153,-0.40925945480791637
1472,24:46:c8:65:e5:a7,0.0206178848302064,-0.7025627049787296
1473,24:46:c8:65:ec:2e,0.037587946,-0.39159864740464245
1474,24:46:c8:65:fa:2a,0.04977311711092828,-0.1683142282751802
1475,24:46:c8:66:0c:75,0.028649791445333705,-0.5553838441540037
